时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2023-11-3 14:17:18:975	WT901BLE67(34EC198DD516)	0.020	-0.003	1.000	0.000	0.000	18.127	-0.35	-0.56	-3.26	-32.250	25.958	8.692	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:18:975	WT901BLE67(34EC198DD516)	0.020	-0.003	1.000	0.000	0.000	18.127	-0.35	-0.56	-3.30	-32.250	25.958	8.692	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:18:975	WT901BLE67(34EC198DD516)	-0.010	-0.003	1.000	0.000	0.000	18.127	-0.35	-0.56	-3.35	-32.250	25.958	8.692	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:18:975	WT901BLE67(34EC198DD516)	-0.010	0.002	0.999	0.000	0.000	17.700	-0.35	-0.56	-3.39	-32.250	25.958	8.692	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:18:975	WT901BLE67(34EC198DD516)	-0.010	0.002	0.999	0.000	0.000	17.700	-0.35	-0.56	-3.44	-32.250	25.958	8.692	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:18:975	WT901BLE67(34EC198DD516)	0.034	0.002	0.999	0.000	0.000	17.700	-0.36	-0.56	-3.49	-32.250	25.958	8.692	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:34	WT901BLE67(34EC198DD516)	0.034	-0.005	0.999	0.061	0.122	16.968	-0.36	-0.56	-3.54	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:34	WT901BLE67(34EC198DD516)	0.034	-0.005	0.999	0.061	0.122	16.968	-0.36	-0.56	-3.59	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:34	WT901BLE67(34EC198DD516)	0.034	-0.005	0.999	0.061	0.122	16.968	-0.36	-0.56	-3.64	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:35	WT901BLE67(34EC198DD516)	0.013	-0.005	0.999	0.061	0.122	16.968	-0.36	-0.56	-3.69	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:35	WT901BLE67(34EC198DD516)	0.013	-0.001	1.000	0.061	0.000	18.921	-0.36	-0.56	-3.73	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:35	WT901BLE67(34EC198DD516)	0.013	-0.001	1.000	0.061	0.000	18.921	-0.36	-0.56	-3.77	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:35	WT901BLE67(34EC198DD516)	0.013	-0.001	1.000	0.061	0.000	18.921	-0.36	-0.56	-3.81	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:35	WT901BLE67(34EC198DD516)	0.016	-0.001	1.000	0.061	0.000	18.921	-0.36	-0.56	-3.85	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:64	WT901BLE67(34EC198DD516)	0.016	-0.004	1.000	0.000	0.000	19.470	-0.36	-0.56	-3.88	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:64	WT901BLE67(34EC198DD516)	0.016	-0.004	1.000	0.000	0.000	19.470	-0.36	-0.56	-3.92	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:64	WT901BLE67(34EC198DD516)	0.009	-0.004	1.000	0.000	0.000	19.470	-0.36	-0.56	-3.96	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:64	WT901BLE67(34EC198DD516)	0.009	-0.001	0.999	0.061	-0.122	20.508	-0.36	-0.57	-3.98	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:64	WT901BLE67(34EC198DD516)	0.009	-0.001	0.999	0.061	-0.122	20.508	-0.36	-0.57	-4.02	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:64	WT901BLE67(34EC198DD516)	0.009	-0.001	0.999	0.061	-0.122	20.508	-0.36	-0.57	-4.04	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:64	WT901BLE67(34EC198DD516)	0.016	-0.001	0.999	0.061	-0.122	20.508	-0.36	-0.57	-4.08	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:64	WT901BLE67(34EC198DD516)	0.016	-0.003	1.001	0.061	-0.061	19.348	-0.36	-0.57	-4.11	-31.958	27.133	8.617	-0.99973	0.00314	0.00485	0.02029	29.1	10055.1.2	50
2023-11-3 14:17:19:122	WT901BLE67(34EC198DD516)	0.016	-0.003	1.001	0.061	-0.061	19.348	-0.36	-0.57	-4.15	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:123	WT901BLE67(34EC198DD516)	-0.009	-0.003	1.001	0.061	-0.061	19.348	-0.36	-0.57	-4.18	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:123	WT901BLE67(34EC198DD516)	-0.009	0.002	1.000	0.183	0.061	17.456	-0.36	-0.57	-4.22	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:123	WT901BLE67(34EC198DD516)	-0.009	0.002	1.000	0.183	0.061	17.456	-0.36	-0.57	-4.27	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:123	WT901BLE67(34EC198DD516)	-0.009	0.002	1.000	0.183	0.061	17.456	-0.36	-0.57	-4.31	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:123	WT901BLE67(34EC198DD516)	0.017	0.002	1.000	0.183	0.061	17.456	-0.36	-0.57	-4.36	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:123	WT901BLE67(34EC198DD516)	0.017	-0.001	1.001	0.122	0.000	17.395	-0.36	-0.57	-4.40	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:123	WT901BLE67(34EC198DD516)	0.017	-0.001	1.001	0.122	0.000	17.395	-0.36	-0.57	-4.44	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:155	WT901BLE67(34EC198DD516)	0.017	-0.001	1.001	0.122	0.000	17.395	-0.36	-0.57	-4.48	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:155	WT901BLE67(34EC198DD516)	0.003	-0.001	1.001	0.122	0.000	17.395	-0.36	-0.57	-4.53	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:155	WT901BLE67(34EC198DD516)	0.003	0.000	0.999	-0.061	-0.061	16.357	-0.36	-0.57	-4.58	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:155	WT901BLE67(34EC198DD516)	0.003	0.000	0.999	-0.061	-0.061	16.357	-0.36	-0.57	-4.62	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:155	WT901BLE67(34EC198DD516)	0.003	0.000	0.999	-0.061	-0.061	16.357	-0.36	-0.57	-4.67	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:155	WT901BLE67(34EC198DD516)	0.005	0.000	0.999	-0.061	-0.061	16.357	-0.36	-0.57	-4.71	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:155	WT901BLE67(34EC198DD516)	0.005	-0.001	1.000	0.000	0.061	15.137	-0.36	-0.57	-4.77	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:155	WT901BLE67(34EC198DD516)	0.005	-0.001	1.000	0.000	0.061	15.137	-0.36	-0.57	-4.82	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:215	WT901BLE67(34EC198DD516)	0.033	-0.001	1.000	0.000	0.061	15.137	-0.36	-0.57	-4.87	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:216	WT901BLE67(34EC198DD516)	0.033	-0.005	0.999	0.000	0.305	16.479	-0.36	-0.57	-4.92	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:216	WT901BLE67(34EC198DD516)	0.033	-0.005	0.999	0.000	0.305	16.479	-0.36	-0.56	-4.96	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:216	WT901BLE67(34EC198DD516)	0.033	-0.005	0.999	0.000	0.305	16.479	-0.36	-0.56	-5.00	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:216	WT901BLE67(34EC198DD516)	0.014	-0.005	0.999	0.000	0.305	16.479	-0.36	-0.56	-5.05	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:216	WT901BLE67(34EC198DD516)	0.014	-0.000	0.998	0.000	0.122	17.578	-0.36	-0.56	-5.09	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:216	WT901BLE67(34EC198DD516)	0.014	-0.000	0.998	0.000	0.122	17.578	-0.36	-0.56	-5.13	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:216	WT901BLE67(34EC198DD516)	0.014	-0.000	0.998	0.000	0.122	17.578	-0.36	-0.56	-5.16	-31.958	27.133	8.617	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:244	WT901BLE67(34EC198DD516)	0.014	-0.000	0.998	0.000	0.000	18.433	-0.36	-0.56	-5.20	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:244	WT901BLE67(34EC198DD516)	0.014	-0.004	0.999	0.000	0.000	18.433	-0.36	-0.56	-5.23	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:245	WT901BLE67(34EC198DD516)	0.014	-0.004	0.999	0.000	0.000	18.433	-0.36	-0.56	-5.27	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:245	WT901BLE67(34EC198DD516)	0.005	-0.004	0.999	0.000	0.000	18.433	-0.36	-0.56	-5.30	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:245	WT901BLE67(34EC198DD516)	0.005	-0.000	0.999	0.000	0.000	18.433	-0.36	-0.56	-5.33	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:245	WT901BLE67(34EC198DD516)	0.005	-0.000	0.999	0.000	0.000	18.433	-0.36	-0.56	-5.36	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:245	WT901BLE67(34EC198DD516)	0.005	-0.000	0.999	0.000	0.000	18.433	-0.36	-0.56	-5.39	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:245	WT901BLE67(34EC198DD516)	0.018	-0.000	0.999	0.000	0.000	18.433	-0.36	-0.56	-5.43	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:273	WT901BLE67(34EC198DD516)	0.018	-0.004	0.999	0.061	0.000	17.944	-0.36	-0.56	-5.46	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:273	WT901BLE67(34EC198DD516)	0.018	-0.004	0.999	0.061	0.000	17.944	-0.36	-0.56	-5.50	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:273	WT901BLE67(34EC198DD516)	0.018	-0.004	0.999	0.061	0.000	17.944	-0.36	-0.56	-5.53	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:273	WT901BLE67(34EC198DD516)	0.021	-0.004	0.999	0.061	0.000	17.944	-0.36	-0.56	-5.56	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:273	WT901BLE67(34EC198DD516)	0.021	-0.006	1.000	0.000	0.000	18.555	-0.36	-0.56	-5.60	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:273	WT901BLE67(34EC198DD516)	0.021	-0.006	1.000	0.000	0.000	18.555	-0.36	-0.56	-5.63	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:273	WT901BLE67(34EC198DD516)	0.006	-0.006	1.000	0.000	0.000	18.555	-0.36	-0.56	-5.66	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:273	WT901BLE67(34EC198DD516)	0.006	-0.001	1.000	0.000	-0.122	19.531	-0.36	-0.56	-5.68	-31.658	28.458	8.158	-0.99930	0.00333	0.00482	0.03558	29.1	10055.1.2	50
2023-11-3 14:17:19:334	WT901BLE67(34EC198DD516)	0.006	-0.001	1.000	0.000	-0.122	19.531	-0.36	-0.57	-5.71	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:334	WT901BLE67(34EC198DD516)	0.006	-0.001	1.000	0.000	-0.122	19.531	-0.36	-0.57	-5.73	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:334	WT901BLE67(34EC198DD516)	0.004	-0.001	1.000	0.000	-0.122	19.531	-0.37	-0.57	-5.76	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:335	WT901BLE67(34EC198DD516)	0.004	-0.001	1.000	0.000	-0.244	17.639	-0.37	-0.57	-5.79	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:335	WT901BLE67(34EC198DD516)	0.004	-0.001	1.000	0.000	-0.244	17.639	-0.37	-0.57	-5.82	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:335	WT901BLE67(34EC198DD516)	0.000	-0.001	1.000	0.000	-0.244	17.639	-0.37	-0.57	-5.86	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:335	WT901BLE67(34EC198DD516)	0.000	0.002	1.000	0.000	0.000	15.808	-0.37	-0.57	-5.90	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:335	WT901BLE67(34EC198DD516)	0.000	0.002	1.000	0.000	0.000	15.808	-0.37	-0.57	-5.94	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:364	WT901BLE67(34EC198DD516)	0.000	0.002	1.000	0.000	0.000	15.808	-0.37	-0.57	-5.98	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:364	WT901BLE67(34EC198DD516)	0.022	0.002	1.000	0.000	0.000	15.808	-0.37	-0.57	-6.03	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:364	WT901BLE67(34EC198DD516)	0.022	-0.005	0.999	0.000	0.122	17.334	-0.37	-0.57	-6.06	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:364	WT901BLE67(34EC198DD516)	0.022	-0.005	0.999	0.000	0.122	17.334	-0.37	-0.57	-6.09	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:364	WT901BLE67(34EC198DD516)	0.022	-0.005	0.999	0.000	0.122	17.334	-0.37	-0.57	-6.12	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:364	WT901BLE67(34EC198DD516)	0.029	-0.005	0.999	0.000	0.122	17.334	-0.37	-0.57	-6.16	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:364	WT901BLE67(34EC198DD516)	0.029	-0.004	0.999	0.061	0.061	17.090	-0.37	-0.57	-6.20	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:364	WT901BLE67(34EC198DD516)	0.029	-0.004	0.999	0.061	0.061	17.090	-0.37	-0.57	-6.23	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:422	WT901BLE67(34EC198DD516)	0.008	-0.004	0.999	0.061	0.061	17.090	-0.37	-0.57	-6.26	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:423	WT901BLE67(34EC198DD516)	0.008	-0.000	1.000	0.061	0.000	17.944	-0.37	-0.57	-6.29	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:423	WT901BLE67(34EC198DD516)	0.008	-0.000	1.000	0.061	0.000	17.944	-0.37	-0.57	-6.32	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:423	WT901BLE67(34EC198DD516)	0.008	-0.000	1.000	0.061	0.000	17.944	-0.37	-0.57	-6.35	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:423	WT901BLE67(34EC198DD516)	-0.003	-0.000	1.000	0.061	0.000	17.944	-0.37	-0.57	-6.38	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:423	WT901BLE67(34EC198DD516)	-0.003	-0.000	1.000	0.000	0.122	17.090	-0.37	-0.57	-6.41	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:423	WT901BLE67(34EC198DD516)	-0.003	-0.000	1.000	0.000	0.122	17.090	-0.37	-0.57	-6.44	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:423	WT901BLE67(34EC198DD516)	-0.003	-0.000	1.000	0.000	0.122	17.090	-0.37	-0.57	-6.48	-31.658	28.458	8.158	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:455	WT901BLE67(34EC198DD516)	0.029	-0.000	1.000	0.000	0.122	17.090	-0.37	-0.57	-6.51	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:455	WT901BLE67(34EC198DD516)	0.029	-0.006	0.999	0.061	0.061	16.663	-0.37	-0.57	-6.54	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:455	WT901BLE67(34EC198DD516)	0.029	-0.006	0.999	0.061	0.061	16.663	-0.37	-0.57	-6.58	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:455	WT901BLE67(34EC198DD516)	0.015	-0.006	0.999	0.061	0.061	16.663	-0.37	-0.57	-6.61	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:455	WT901BLE67(34EC198DD516)	0.015	-0.002	0.998	0.000	0.000	18.005	-0.37	-0.57	-6.64	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:455	WT901BLE67(34EC198DD516)	0.015	-0.002	0.998	0.000	0.000	18.005	-0.37	-0.57	-6.66	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:455	WT901BLE67(34EC198DD516)	0.015	-0.002	0.998	0.000	0.000	18.005	-0.37	-0.57	-6.69	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:455	WT901BLE67(34EC198DD516)	0.004	-0.002	0.998	0.000	0.000	18.005	-0.37	-0.57	-6.72	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:516	WT901BLE67(34EC198DD516)	0.004	-0.003	1.000	0.000	0.000	17.883	-0.37	-0.57	-6.75	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:516	WT901BLE67(34EC198DD516)	0.004	-0.003	1.000	0.000	0.000	17.883	-0.37	-0.57	-6.77	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:516	WT901BLE67(34EC198DD516)	0.004	-0.003	1.000	0.000	0.000	17.883	-0.37	-0.57	-6.80	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:516	WT901BLE67(34EC198DD516)	0.017	-0.003	1.000	0.000	0.000	17.883	-0.37	-0.57	-6.82	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:516	WT901BLE67(34EC198DD516)	0.017	-0.004	1.002	0.000	0.000	17.334	-0.37	-0.57	-6.86	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:516	WT901BLE67(34EC198DD516)	0.017	-0.004	1.002	0.000	0.000	17.334	-0.37	-0.57	-6.88	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:516	WT901BLE67(34EC198DD516)	0.004	-0.004	1.002	0.000	0.000	17.334	-0.37	-0.57	-6.91	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:516	WT901BLE67(34EC198DD516)	0.004	0.000	0.999	0.000	0.000	16.663	-0.37	-0.57	-6.94	-31.433	29.575	7.608	-0.99872	0.00342	0.00476	0.04910	29.1	10055.1.2	50
2023-11-3 14:17:19:573	WT901BLE67(34EC198DD516)	0.004	0.000	0.999	0.000	0.000	16.663	-0.37	-0.57	-6.98	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:573	WT901BLE67(34EC198DD516)	0.004	0.000	0.999	0.000	0.000	16.663	-0.37	-0.57	-7.00	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:573	WT901BLE67(34EC198DD516)	0.027	0.000	0.999	0.000	0.000	16.663	-0.37	-0.57	-7.04	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:573	WT901BLE67(34EC198DD516)	0.027	-0.006	0.999	0.061	0.000	19.409	-0.37	-0.57	-7.05	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:573	WT901BLE67(34EC198DD516)	0.027	-0.006	0.999	0.061	0.000	19.409	-0.37	-0.57	-7.07	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:573	WT901BLE67(34EC198DD516)	0.027	-0.006	0.999	0.061	0.000	19.409	-0.37	-0.57	-7.09	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:573	WT901BLE67(34EC198DD516)	0.018	-0.006	0.999	0.061	0.000	19.409	-0.37	-0.57	-7.10	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:573	WT901BLE67(34EC198DD516)	0.018	-0.003	0.999	0.061	0.000	18.616	-0.37	-0.57	-7.12	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:602	WT901BLE67(34EC198DD516)	0.018	-0.003	0.999	0.061	0.000	18.616	-0.37	-0.57	-7.14	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:602	WT901BLE67(34EC198DD516)	0.018	-0.003	0.999	0.061	0.000	18.616	-0.37	-0.57	-7.16	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:602	WT901BLE67(34EC198DD516)	0.011	-0.003	0.999	0.061	0.000	18.616	-0.37	-0.57	-7.18	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:602	WT901BLE67(34EC198DD516)	0.011	-0.002	1.000	0.000	0.000	19.165	-0.37	-0.57	-7.20	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:602	WT901BLE67(34EC198DD516)	0.011	-0.002	1.000	0.000	0.000	19.165	-0.37	-0.57	-7.21	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
2023-11-3 14:17:19:602	WT901BLE67(34EC198DD516)	-0.008	-0.002	1.000	0.000	0.000	19.165	-0.38	-0.57	-7.23	-31.433	29.575	7.608	-0.99814	0.00354	0.00473	0.05978	29.1	10055.1.2	50
